yr,ssp3,ssp1,,,,
1992.958,355.41,355.41,,,,
1993.042,355.99,355.99,,,,
1993.125,356.06,356.06,,,,
1993.208,356.6,356.6,,,,
1993.292,357.02,357.02,,,,
1993.375,357.53,357.53,,,,
1993.458,357.35,357.35,,,,
1993.542,356.51,356.51,,,,
1993.625,355.85,355.85,,,,
1993.708,355.1,355.1,,,,
1993.792,355.14,355.14,,,,
1993.875,355.73,355.73,,,,
1993.958,356.38,356.38,,,,
1994.042,357,357,,,,
1994.125,357.36,357.36,,,,
1994.208,357.94,357.94,,,,
1994.292,358.59,358.59,,,,
1994.375,358.81,358.81,,,,
1994.458,358.58,358.58,,,,
1994.542,358.08,358.08,,,,
1994.625,357.36,357.36,,,,
1994.708,356.72,356.72,,,,
1994.792,356.94,356.94,,,,
1994.875,357.63,357.63,,,,
1994.958,358.35,358.35,,,,
1995.042,358.79,358.79,,,,
1995.125,359.25,359.25,,,,
1995.208,359.76,359.76,,,,
1995.292,360.61,360.61,,,,
1995.375,360.89,360.89,,,,
1995.458,360.73,360.73,,,,
1995.542,360.15,360.15,,,,
1995.625,359.11,359.11,,,,
1995.708,358.71,358.71,,,,
1995.792,358.81,358.81,,,,
1995.875,359.62,359.62,,,,
1995.958,360.13,360.13,,,,
1996.042,360.84,360.84,,,,
1996.125,361.44,361.44,,,,
1996.208,361.88,361.88,,,,
1996.292,362.07,362.07,,,,
1996.375,362.36,362.36,,,,
1996.458,362.35,362.35,,,,
1996.542,361.9,361.9,,,,
1996.625,361.08,361.08,,,,
1996.708,360.23,360.23,,,,
1996.792,360.22,360.22,,,,
1996.875,360.83,360.83,,,,
1996.958,361.54,361.54,,,,
1997.042,362,362,,,,
1997.125,362.48,362.48,,,,
1997.208,362.67,362.67,,,,
1997.292,363.63,363.63,,,,
1997.375,363.94,363.94,,,,
1997.458,363.54,363.54,,,,
1997.542,363.01,363.01,,,,
1997.625,362.16,362.16,,,,
1997.708,361.34,361.34,,,,
1997.792,361.66,361.66,,,,
1997.875,362.54,362.54,,,,
1997.958,363.47,363.47,,,,
1998.042,363.9,363.9,,,,
1998.125,364.34,364.34,,,,
1998.208,365.09,365.09,,,,
1998.292,365.92,365.92,,,,
1998.375,366.48,366.48,,,,
1998.458,366.49,366.49,,,,
1998.542,366.19,366.19,,,,
1998.625,365.51,365.51,,,,
1998.708,364.7,364.7,,,,
1998.792,364.93,364.93,,,,
1998.875,365.48,365.48,,,,
1998.958,366.3,366.3,,,,
1999.042,366.82,366.82,,,,
1999.125,367.25,367.25,,,,
1999.208,367.52,367.52,,,,
1999.292,368.23,368.23,,,,
1999.375,368.31,368.31,,,,
1999.458,368.1,368.1,,,,
1999.542,367.78,367.78,,,,
1999.625,366.7,366.7,,,,
1999.708,365.81,365.81,,,,
1999.792,366.17,366.17,,,,
1999.875,366.89,366.89,,,,
1999.958,367.54,367.54,,,,
2000.042,368.07,368.07,,,,
2000.125,368.12,368.12,,,,
2000.208,368.56,368.56,,,,
2000.292,369.18,369.18,,,,
2000.375,369.15,369.15,,,,
2000.458,369.32,369.32,,,,
2000.542,368.56,368.56,,,,
2000.625,367.92,367.92,,,,
2000.708,367.47,367.47,,,,
2000.792,367.52,367.52,,,,
2000.875,368.25,368.25,,,,
2000.958,368.9,368.9,,,,
2001.042,369.34,369.34,,,,
2001.125,369.68,369.68,,,,
2001.208,370.14,370.14,,,,
2001.292,370.55,370.55,,,,
2001.375,370.93,370.93,,,,
2001.458,370.8,370.8,,,,
2001.542,370.31,370.31,,,,
2001.625,369.56,369.56,,,,
2001.708,369,369,,,,
2001.792,369.31,369.31,,,,
2001.875,369.98,369.98,,,,
2001.958,370.62,370.62,,,,
2002.042,371.16,371.16,,,,
2002.125,371.47,371.47,,,,
2002.208,371.97,371.97,,,,
2002.292,372.5,372.5,,,,
2002.375,373.01,373.01,,,,
2002.458,373.09,373.09,,,,
2002.542,372.59,372.59,,,,
2002.625,371.8,371.8,,,,
2002.708,371.44,371.44,,,,
2002.792,371.45,371.45,,,,
2002.875,372.28,372.28,,,,
2002.958,373,373,,,,
2003.042,373.61,373.61,,,,
2003.125,374.03,374.03,,,,
2003.208,374.47,374.47,,,,
2003.292,375.17,375.17,,,,
2003.375,375.75,375.75,,,,
2003.458,375.77,375.77,,,,
2003.542,375.15,375.15,,,,
2003.625,374.23,374.23,,,,
2003.708,373.78,373.78,,,,
2003.792,373.76,373.76,,,,
2003.875,374.49,374.49,,,,
2003.958,375.17,375.17,,,,
2004.042,375.62,375.62,,,,
2004.125,375.99,375.99,,,,
2004.208,376.5,376.5,,,,
2004.292,377.33,377.33,,,,
2004.375,377.6,377.6,,,,
2004.458,377.31,377.31,,,,
2004.542,376.42,376.42,,,,
2004.625,375.93,375.93,,,,
2004.708,375.19,375.19,,,,
2004.792,375.29,375.29,,,,
2004.875,376.09,376.09,,,,
2004.958,376.74,376.74,,,,
2005.042,377.18,377.18,,,,
2005.125,377.71,377.71,,,,
2005.208,378.24,378.24,,,,
2005.292,379.15,379.15,,,,
2005.375,379.44,379.44,,,,
2005.458,379.6,379.6,,,,
2005.542,379.11,379.11,,,,
2005.625,378.33,378.33,,,,
2005.708,377.47,377.47,,,,
2005.792,377.67,377.67,,,,
2005.875,378.32,378.32,,,,
2005.958,379.2,379.2,,,,
2006.042,379.79,379.79,,,,
2006.125,380.15,380.15,,,,
2006.208,380.44,380.44,,,,
2006.292,381.52,381.52,,,,
2006.375,381.85,381.85,,,,
2006.458,381.48,381.48,,,,
2006.542,380.87,380.87,,,,
2006.625,380.05,380.05,,,,
2006.708,379.38,379.38,,,,
2006.792,379.59,379.59,,,,
2006.875,380.11,380.11,,,,
2006.958,380.92,380.92,,,,
2007.042,381.45,381.45,,,,
2007.125,381.98,381.98,,,,
2007.208,382.34,382.34,,,,
2007.292,383.42,383.42,,,,
2007.375,383.63,383.63,,,,
2007.458,383.58,383.58,,,,
2007.542,382.99,382.99,,,,
2007.625,381.97,381.97,,,,
2007.708,381.62,381.62,,,,
2007.792,381.75,381.75,,,,
2007.875,382.43,382.43,,,,
2007.958,383.18,383.18,,,,
2008.042,383.92,383.92,,,,
2008.125,384.07,384.07,,,,
2008.208,384.24,384.24,,,,
2008.292,384.81,384.81,,,,
2008.375,385.58,385.58,,,,
2008.458,385.31,385.31,,,,
2008.542,384.88,384.88,,,,
2008.625,383.97,383.97,,,,
2008.708,383.63,383.63,,,,
2008.792,383.6,383.6,,,,
2008.875,384.18,384.18,,,,
2008.958,384.84,384.84,,,,
2009.042,385.48,385.48,,,,
2009.125,385.62,385.62,,,,
2009.208,386.27,386.27,,,,
2009.292,386.73,386.73,,,,
2009.375,387.1,387.1,,,,
2009.458,386.91,386.91,,,,
2009.542,386.41,386.41,,,,
2009.625,385.61,385.61,,,,
2009.708,385.07,385.07,,,,
2009.792,385.04,385.04,,,,
2009.875,385.86,385.86,,,,
2009.958,386.53,386.53,,,,
2010.042,387.14,387.14,,,,
2010.125,387.79,387.79,,,,
2010.208,388.2,388.2,,,,
2010.292,388.89,388.89,,,,
2010.375,389.29,389.29,,,,
2010.458,389.15,389.15,,,,
2010.542,388.5,388.5,,,,
2010.625,387.9,387.9,,,,
2010.708,387.31,387.31,,,,
2010.792,387.55,387.55,,,,
2010.875,388.27,388.27,,,,
2010.958,388.79,388.79,,,,
2011.042,389.5,389.5,,,,
2011.125,389.68,389.68,,,,
2011.208,389.98,389.98,,,,
2011.292,390.36,390.36,,,,
2011.375,390.95,390.95,,,,
2011.458,390.86,390.86,,,,
2011.542,390.46,390.46,,,,
2011.625,389.52,389.52,,,,
2011.708,389.17,389.17,,,,
2011.792,389.22,389.22,,,,
2011.875,389.92,389.92,,,,
2011.958,390.73,390.73,,,,
2012.042,391.19,391.19,,,,
2012.125,391.37,391.37,,,,
2012.208,391.69,391.69,,,,
2012.292,392.75,392.75,,,,
2012.375,393.15,393.15,,,,
2012.458,392.84,392.84,,,,
2012.542,392.51,392.51,,,,
2012.625,391.86,391.86,,,,
2012.708,391.38,391.38,,,,
2012.792,391.39,391.39,,,,
2012.875,392.37,392.37,,,,
2012.958,393.06,393.06,,,,
2013.042,393.67,393.67,,,,
2013.125,394.28,394.28,,,,
2013.208,394.61,394.61,,,,
2013.292,395.28,395.28,,,,
2013.375,396.23,396.23,,,,
2013.458,395.84,395.84,,,,
2013.542,395.47,395.47,,,,
2013.625,394.69,394.69,,,,
2013.708,393.99,393.99,,,,
2013.792,394.08,394.08,,,,
2013.875,394.78,394.78,,,,
2013.958,395.62,395.62,,,,
2014.042,396.1,396.1,,,,
2014.125,396.13,396.13,,,,
2014.208,396.91,396.91,,,,
2014.292,397.77,397.77,,,,
2014.375,398.19,398.19,,,,
2014.458,398.12,398.12,,,,
2014.542,397.32,397.32,,,,
2014.625,396.53,396.53,,,,
2014.708,395.86,395.86,,,,
2014.792,396.25,396.25,,,,
2014.875,396.86,396.86,,,,
2014.958,397.63,397.63,,,,
2015.042,398.12,398.12,,,,
2015.125,398.27,398.27,,,,
2015.208,398.89,398.89,,,,
2015.292,399.88,399.88,,,,
2015.375,400.49,400.49,,,,
2015.458,400.1,400.1,,,,
2015.542,399.56,399.56,,,,
2015.625,398.68,398.68,,,,
2015.708,398.26,398.26,,,,
2015.792,398.63,398.63,,,,
2015.875,399.55,399.55,,,,
2015.958,400.46,400.46,,,,
2016.042,400.8,400.8,,,,
2016.125,401.65,401.65,,,,
2016.208,402.15,402.15,,,,
2016.292,403.58,403.58,,,,
2016.375,404.04,404.04,,,,
2016.458,403.84,403.84,,,,
2016.542,402.88,402.88,,,,
2016.625,402.04,402.04,,,,
2016.708,401.55,401.55,,,,
2016.792,401.87,401.87,,,,
2016.875,402.75,402.75,,,,
2016.958,403.13,403.13,,,,
2017.042,403.96,403.96,,,,
2017.125,404.06,404.06,,,,
2017.208,404.45,404.45,,,,
2017.292,405.35,405.35,,,,
2017.375,405.9,405.9,,,,
2017.458,405.7,405.7,,,,
2017.542,405.05,405.05,,,,
2017.625,404.38,404.38,,,,
2017.708,403.7,403.7,,,,
2017.792,403.87,403.87,,,,
2017.875,404.61,404.61,,,,
2017.958,405.47,405.47,,,,
2018.042,406.04,406.04,,,,
2018.125,406.2,406.2,,,,
2018.208,406.78,406.78,,,,
2018.292,407.35,407.35,,,,
2018.375,408,408,,,,
2018.458,407.96,407.96,,,,
2018.542,407.13,407.13,,,,
2018.625,406.5,406.5,,,,
2018.708,405.94,405.94,,,,
2018.792,406.27,406.27,,,,
2018.875,407.32,407.32,,,,
2018.958,407.84,407.84,,,,
2019.042,408.63,408.63,,,,
2019.125,409.07,409.07,,,,
2019.208,409.15,409.15,,,,
2019.292,409.94,409.94,,,,
2019.375,410.88,410.88,,,,
2019.458,410.76,410.76,,,,
2019.542,409.99,409.99,,,,
2019.625,409.4,409.4,,,,
2019.708,408.85,408.85,,,,
2019.792,408.91,408.91,,,,
2019.875,409.81,409.81,,,,
2019.958,410.56,410.56,,,,
2020.042,411.25,411.25,,,,
2020.125,411.44,411.44,,,,
2020.208,411.61,411.61,,,,
2020.292,412.67,412.67,,,,
2020.375,413.3,413.3,,,,
2020.458,413.15,413.15,,,,
2020.542,412.41,412.41,,,,
2020.625,411.73,411.73,,,,
2020.708,411.27,411.27,,,,
2020.792,411.36,411.36,,,,
2020.875,412.25,412.25,,,,
2020.958,412.83,412.83,,,,
2021.042,413.46,413.46,,,,
2021.125,414.22,414.22,,,,
2021.208,414.62,414.62,,,,
2021.5,418.46,417.04,,,,
2022.5,421.84,419.81,,,,
2023.5,425.28,422.50,,,,
2024.5,428.78,425.12,,,,
2025.5,432.35,427.67,,,,
2026.5,435.97,430.17,,,,
2027.5,439.67,432.60,,,,
2028.5,443.43,434.97,,,,
2029.5,447.26,437.29,,,,
2030.5,451.16,439.56,,,,
2031.5,455.14,441.78,,,,
2032.5,459.17,443.93,,,,
2033.5,463.24,445.99,,,,
2034.5,467.36,447.97,,,,
2035.5,471.54,449.87,,,,
2036.5,475.76,451.68,,,,
2037.5,480.04,453.43,,,,
2038.5,484.38,455.09,,,,
2039.5,488.77,456.68,,,,
2040.5,493.22,458.20,,,,
2041.5,497.73,459.65,,,,
2042.5,502.29,461.02,,,,
2043.5,506.90,462.31,,,,
2044.5,511.56,463.54,,,,
2045.5,516.26,464.68,,,,
2046.5,521.02,465.75,,,,
2047.5,525.83,466.75,,,,
2048.5,530.69,467.68,,,,
2049.5,535.61,468.53,,,,
2050.5,540.58,469.31,,,,
2051.5,545.61,470.02,,,,
2052.5,550.69,470.66,,,,
2053.5,555.82,471.25,,,,
2054.5,561.00,471.78,,,,
2055.5,566.24,472.25,,,,
2056.5,571.53,472.66,,,,
2057.5,576.87,473.02,,,,
2058.5,582.27,473.32,,,,
2059.5,587.72,473.56,,,,
2060.5,593.23,473.75,,,,
2061.5,598.80,473.88,,,,
2062.5,604.42,473.96,,,,
2063.5,610.11,474.00,,,,
2064.5,615.85,474.00,,,,
2065.5,621.65,473.96,,,,
2066.5,627.50,473.87,,,,
2067.5,633.42,473.75,,,,
2068.5,639.40,473.58,,,,
2069.5,645.44,473.36,,,,
2070.5,651.54,473.11,,,,
2071.5,657.71,472.81,,,,
2072.5,663.93,472.46,,,,
2073.5,670.22,472.04,,,,
2074.5,676.57,471.56,,,,
2075.5,682.98,471.02,,,,
2076.5,689.46,470.41,,,,
2077.5,696.00,469.75,,,,
2078.5,702.61,469.02,,,,
2079.5,709.27,468.24,,,,
2080.5,716.01,467.39,,,,
2081.5,722.81,466.48,,,,
2082.5,729.68,465.54,,,,
2083.5,736.63,464.56,,,,
2084.5,743.66,463.56,,,,
2085.5,750.76,462.53,,,,
2086.5,757.95,461.47,,,,
2087.5,765.22,460.38,,,,
2088.5,772.56,459.26,,,,
2089.5,779.98,458.10,,,,
2090.5,787.49,456.92,,,,
2091.5,795.07,455.71,,,,
2092.5,802.74,454.50,,,,
2093.5,810.49,453.32,,,,
2094.5,818.33,452.16,,,,
2095.5,826.25,451.02,,,,
2096.5,834.27,449.91,,,,
2097.5,842.37,448.81,,,,
2098.5,850.55,447.73,,,,
2099.5,858.83,446.67,,,,
2100.5,867.19,445.63,,,,
2101.5,875.64,444.59,,,,
2102.5,884.11,443.58,,,,
2103.5,892.53,442.59,,,,
2104.5,900.91,441.61,,,,
2105.5,909.25,440.66,,,,
2106.5,917.54,439.73,,,,
2107.5,925.79,438.81,,,,
2108.5,934.00,437.91,,,,
2109.5,942.18,437.03,,,,
2110.5,950.31,436.16,,,,
2111.5,958.40,435.31,,,,
2112.5,966.44,434.47,,,,
2113.5,974.45,433.65,,,,
2114.5,982.42,432.84,,,,
2115.5,990.34,432.04,,,,
2116.5,998.21,431.26,,,,
2117.5,1006.05,430.49,,,,
2118.5,1013.84,429.73,,,,
2119.5,1021.58,428.99,,,,
2120.5,1029.27,428.25,,,,
2121.5,1036.92,427.53,,,,
2122.5,1044.52,426.82,,,,
2123.5,1052.08,426.12,,,,
2124.5,1059.58,425.43,,,,
2125.5,1067.03,424.75,,,,
2126.5,1074.44,424.08,,,,
2127.5,1081.79,423.42,,,,
2128.5,1089.09,422.77,,,,
2129.5,1096.33,422.13,,,,
2130.5,1103.53,421.50,,,,
2131.5,1110.67,420.88,,,,
2132.5,1117.75,420.27,,,,
2133.5,1124.78,419.67,,,,
2134.5,1131.76,419.07,,,,
2135.5,1138.67,418.49,,,,
2136.5,1145.53,417.91,,,,
2137.5,1152.34,417.34,,,,
2138.5,1159.08,416.77,,,,
2139.5,1165.77,416.22,,,,
2140.5,1172.40,415.68,,,,
2141.5,1178.96,415.14,,,,
2142.5,1185.47,414.61,,,,
2143.5,1191.92,414.11,,,,
2144.5,1198.31,413.63,,,,
2145.5,1204.63,413.16,,,,
2146.5,1210.89,412.71,,,,
2147.5,1217.09,412.29,,,,
2148.5,1223.23,411.88,,,,
2149.5,1229.30,411.49,,,,
2150.5,1235.32,411.11,,,,
2151.5,1241.26,410.75,,,,
2152.5,1247.15,410.40,,,,
2153.5,1252.97,410.06,,,,
2154.5,1258.74,409.73,,,,
2155.5,1264.45,409.41,,,,
2156.5,1270.10,409.10,,,,
2157.5,1275.70,408.80,,,,
2158.5,1281.23,408.51,,,,
2159.5,1286.70,408.22,,,,
2160.5,1292.11,407.95,,,,
2161.5,1297.47,407.68,,,,
2162.5,1302.76,407.42,,,,
2163.5,1307.99,407.17,,,,
2164.5,1313.16,406.93,,,,
2165.5,1318.26,406.70,,,,
2166.5,1323.31,406.48,,,,
2167.5,1328.29,406.26,,,,
2168.5,1333.21,406.05,,,,
2169.5,1338.07,405.86,,,,
2170.5,1342.87,405.67,,,,
2171.5,1347.60,405.49,,,,
2172.5,1352.27,405.31,,,,
2173.5,1356.88,405.15,,,,
2174.5,1361.42,404.99,,,,
2175.5,1365.90,404.84,,,,
2176.5,1370.32,404.70,,,,
2177.5,1374.67,404.57,,,,
2178.5,1378.96,404.45,,,,
2179.5,1383.18,404.33,,,,
2180.5,1387.34,404.23,,,,
2181.5,1391.44,404.13,,,,
2182.5,1395.47,404.03,,,,
2183.5,1399.43,403.95,,,,
2184.5,1403.33,403.87,,,,
2185.5,1407.16,403.80,,,,
2186.5,1410.93,403.74,,,,
2187.5,1414.64,403.69,,,,
2188.5,1418.27,403.64,,,,
2189.5,1421.85,403.60,,,,
2190.5,1425.35,403.58,,,,
2191.5,1428.80,403.55,,,,
2192.5,1432.17,403.53,,,,
2193.5,1435.48,403.51,,,,
2194.5,1438.72,403.47,,,,
2195.5,1441.90,403.44,,,,
2196.5,1445.01,403.40,,,,
2197.5,1448.05,403.36,,,,
2198.5,1451.03,403.31,,,,
2199.5,1453.94,403.26,,,,
2200.5,1456.79,403.21,,,,
2201.5,1459.57,403.16,,,,
2202.5,1462.28,403.10,,,,
2203.5,1464.92,403.05,,,,
2204.5,1467.50,402.99,,,,
2205.5,1470.01,402.93,,,,
2206.5,1472.46,402.87,,,,
2207.5,1474.83,402.80,,,,
2208.5,1477.14,402.74,,,,
2209.5,1479.39,402.68,,,,
2210.5,1481.56,402.61,,,,
2211.5,1483.67,402.54,,,,
2212.5,1485.72,402.48,,,,
2213.5,1487.69,402.41,,,,
2214.5,1489.60,402.34,,,,
2215.5,1491.44,402.27,,,,
2216.5,1493.22,402.20,,,,
2217.5,1494.92,402.13,,,,
2218.5,1496.56,402.06,,,,
2219.5,1498.14,401.99,,,,
2220.5,1499.64,401.92,,,,
2221.5,1501.08,401.85,,,,
2222.5,1502.45,401.78,,,,
2223.5,1503.76,401.70,,,,
2224.5,1504.99,401.63,,,,
2225.5,1506.16,401.56,,,,
2226.5,1507.26,401.49,,,,
2227.5,1508.30,401.41,,,,
2228.5,1509.27,401.34,,,,
2229.5,1510.17,401.27,,,,
2230.5,1511.00,401.19,,,,
2231.5,1511.77,401.12,,,,
2232.5,1512.47,401.05,,,,
2233.5,1513.10,400.97,,,,
2234.5,1513.67,400.90,,,,
2235.5,1514.17,400.83,,,,
2236.5,1514.60,400.75,,,,
2237.5,1514.97,400.68,,,,
2238.5,1515.27,400.60,,,,
2239.5,1515.50,400.53,,,,
2240.5,1515.66,400.45,,,,
2241.5,1515.76,400.38,,,,
2242.5,1515.79,400.31,,,,
2243.5,1515.76,400.23,,,,
2244.5,1515.66,400.16,,,,
2245.5,1515.49,400.08,,,,
2246.5,1515.25,400.01,,,,
2247.5,1514.95,399.94,,,,
2248.5,1514.58,399.86,,,,
2249.5,1514.15,399.79,,,,
2250.5,1513.65,399.71,,,,
2251.5,1513.08,399.64,,,,
2252.5,1512.48,399.57,,,,
2253.5,1511.89,399.49,,,,
2254.5,1511.29,399.42,,,,
2255.5,1510.69,399.34,,,,
2256.5,1510.10,399.27,,,,
2257.5,1509.50,399.19,,,,
2258.5,1508.89,399.12,,,,
2259.5,1508.29,399.04,,,,
2260.5,1507.68,398.97,,,,
2261.5,1507.08,398.89,,,,
2262.5,1506.47,398.81,,,,
2263.5,1505.86,398.74,,,,
2264.5,1505.24,398.66,,,,
2265.5,1504.63,398.58,,,,
2266.5,1504.01,398.51,,,,
2267.5,1503.39,398.43,,,,
2268.5,1502.77,398.35,,,,
2269.5,1502.15,398.27,,,,
2270.5,1501.53,398.20,,,,
2271.5,1500.90,398.12,,,,
2272.5,1500.28,398.05,,,,
2273.5,1499.66,397.97,,,,
2274.5,1499.03,397.89,,,,
2275.5,1498.40,397.82,,,,
2276.5,1497.78,397.74,,,,
2277.5,1497.15,397.66,,,,
2278.5,1496.52,397.59,,,,
2279.5,1495.89,397.51,,,,
2280.5,1495.27,397.44,,,,
2281.5,1494.64,397.36,,,,
2282.5,1494.01,397.29,,,,
2283.5,1493.38,397.21,,,,
2284.5,1492.75,397.14,,,,
2285.5,1492.12,397.06,,,,
2286.5,1491.50,396.99,,,,
2287.5,1490.87,396.91,,,,
2288.5,1490.24,396.84,,,,
2289.5,1489.62,396.76,,,,
2290.5,1488.99,396.69,,,,
2291.5,1488.36,396.62,,,,
2292.5,1487.74,396.54,,,,
2293.5,1487.11,396.47,,,,
2294.5,1486.49,396.40,,,,
2295.5,1485.86,396.32,,,,
2296.5,1485.24,396.25,,,,
2297.5,1484.61,396.18,,,,
2298.5,1483.99,396.11,,,,
2299.5,1483.37,396.03,,,,
2300.5,1482.75,395.96,,,,
2301.5,1482.12,395.89,,,,
2302.5,1481.50,395.82,,,,
2303.5,1480.88,395.75,,,,
2304.5,1480.26,395.68,,,,
2305.5,1479.64,395.60,,,,
2306.5,1479.02,395.53,,,,
2307.5,1478.40,395.46,,,,
2308.5,1477.79,395.39,,,,
2309.5,1477.17,395.32,,,,
2310.5,1476.55,395.25,,,,
2311.5,1475.94,395.18,,,,
2312.5,1475.32,395.11,,,,
2313.5,1474.71,395.04,,,,
2314.5,1474.09,394.97,,,,
2315.5,1473.48,394.90,,,,
2316.5,1472.87,394.83,,,,
2317.5,1472.25,394.76,,,,
2318.5,1471.64,394.70,,,,
2319.5,1471.03,394.63,,,,
2320.5,1470.42,394.56,,,,
2321.5,1469.81,394.49,,,,
2322.5,1469.20,394.42,,,,
2323.5,1468.59,394.35,,,,
2324.5,1467.98,394.28,,,,
2325.5,1467.38,394.22,,,,
2326.5,1466.77,394.15,,,,
2327.5,1466.16,394.08,,,,
2328.5,1465.56,394.01,,,,
2329.5,1464.95,393.95,,,,
2330.5,1464.35,393.88,,,,
2331.5,1463.74,393.81,,,,
2332.5,1463.14,393.74,,,,
2333.5,1462.54,393.68,,,,
2334.5,1461.93,393.61,,,,
2335.5,1461.33,393.54,,,,
2336.5,1460.73,393.48,,,,
2337.5,1460.13,393.41,,,,
2338.5,1459.53,393.34,,,,
2339.5,1458.93,393.28,,,,
2340.5,1458.34,393.21,,,,
2341.5,1457.74,393.14,,,,
2342.5,1457.14,393.08,,,,
2343.5,1456.54,393.01,,,,
2344.5,1455.95,392.95,,,,
2345.5,1455.35,392.88,,,,
2346.5,1454.76,392.82,,,,
2347.5,1454.16,392.75,,,,
2348.5,1453.57,392.68,,,,
2349.5,1452.98,392.62,,,,
2350.5,1452.39,392.55,,,,
2351.5,1451.79,392.49,,,,
2352.5,1451.20,392.42,,,,
2353.5,1450.61,392.36,,,,
2354.5,1450.02,392.29,,,,
2355.5,1449.43,392.23,,,,
2356.5,1448.85,392.16,,,,
2357.5,1448.26,392.10,,,,
2358.5,1447.67,392.04,,,,
2359.5,1447.09,391.97,,,,
2360.5,1446.50,391.91,,,,
2361.5,1445.91,391.84,,,,
2362.5,1445.33,391.78,,,,
2363.5,1444.75,391.71,,,,
2364.5,1444.16,391.65,,,,
2365.5,1443.58,391.58,,,,
2366.5,1443.00,391.52,,,,
2367.5,1442.42,391.46,,,,
2368.5,1441.84,391.39,,,,
2369.5,1441.26,391.33,,,,
2370.5,1440.68,391.27,,,,
2371.5,1440.10,391.20,,,,
2372.5,1439.52,391.14,,,,
2373.5,1438.94,391.08,,,,
2374.5,1438.37,391.02,,,,
2375.5,1437.79,390.95,,,,
2376.5,1437.21,390.89,,,,
2377.5,1436.64,390.83,,,,
2378.5,1436.06,390.77,,,,
2379.5,1435.49,390.71,,,,
2380.5,1434.92,390.64,,,,
2381.5,1434.35,390.58,,,,
2382.5,1433.77,390.52,,,,
2383.5,1433.20,390.46,,,,
2384.5,1432.63,390.40,,,,
2385.5,1432.06,390.34,,,,
2386.5,1431.49,390.28,,,,
2387.5,1430.92,390.22,,,,
2388.5,1430.36,390.16,,,,
2389.5,1429.79,390.10,,,,
2390.5,1429.22,390.04,,,,
2391.5,1428.66,389.98,,,,
2392.5,1428.09,389.92,,,,
2393.5,1427.53,389.86,,,,
2394.5,1426.96,389.80,,,,
2395.5,1426.40,389.74,,,,
2396.5,1425.84,389.68,,,,
2397.5,1425.28,389.63,,,,
2398.5,1424.71,389.57,,,,
2399.5,1424.15,389.51,,,,
2400.5,1423.59,389.45,,,,
2401.5,1423.03,389.39,,,,
2402.5,1422.48,389.33,,,,
2403.5,1421.92,389.28,,,,
2404.5,1421.36,389.22,,,,
2405.5,1420.80,389.16,,,,
2406.5,1420.25,389.10,,,,
2407.5,1419.69,389.05,,,,
2408.5,1419.14,388.99,,,,
2409.5,1418.58,388.93,,,,
2410.5,1418.03,388.88,,,,
2411.5,1417.48,388.82,,,,
2412.5,1416.92,388.76,,,,
2413.5,1416.37,388.70,,,,
2414.5,1415.82,388.65,,,,
2415.5,1415.27,388.59,,,,
2416.5,1414.72,388.54,,,,
2417.5,1414.17,388.48,,,,
2418.5,1413.63,388.42,,,,
2419.5,1413.08,388.37,,,,
2420.5,1412.53,388.31,,,,
2421.5,1411.98,388.26,,,,
2422.5,1411.44,388.20,,,,
2423.5,1410.89,388.15,,,,
2424.5,1410.35,388.09,,,,
2425.5,1409.81,388.04,,,,
2426.5,1409.26,387.98,,,,
2427.5,1408.72,387.93,,,,
2428.5,1408.18,387.87,,,,
2429.5,1407.64,387.82,,,,
2430.5,1407.10,387.76,,,,
2431.5,1406.56,387.71,,,,
2432.5,1406.02,387.66,,,,
2433.5,1405.48,387.60,,,,
2434.5,1404.94,387.55,,,,
2435.5,1404.41,387.49,,,,
2436.5,1403.87,387.44,,,,
2437.5,1403.33,387.39,,,,
2438.5,1402.80,387.33,,,,
2439.5,1402.26,387.28,,,,
2440.5,1401.73,387.23,,,,
2441.5,1401.20,387.17,,,,
2442.5,1400.66,387.12,,,,
2443.5,1400.13,387.07,,,,
2444.5,1399.60,387.02,,,,
2445.5,1399.07,386.96,,,,
2446.5,1398.54,386.91,,,,
2447.5,1398.01,386.86,,,,
2448.5,1397.48,386.81,,,,
2449.5,1396.95,386.75,,,,
2450.5,1396.43,386.70,,,,
2451.5,1395.90,386.65,,,,
2452.5,1395.37,386.60,,,,
2453.5,1394.85,386.55,,,,
2454.5,1394.32,386.49,,,,
2455.5,1393.80,386.44,,,,
2456.5,1393.28,386.39,,,,
2457.5,1392.75,386.34,,,,
2458.5,1392.23,386.29,,,,
2459.5,1391.71,386.24,,,,
2460.5,1391.19,386.19,,,,
2461.5,1390.67,386.14,,,,
2462.5,1390.15,386.09,,,,
2463.5,1389.63,386.04,,,,
2464.5,1389.11,385.98,,,,
2465.5,1388.60,385.93,,,,
2466.5,1388.08,385.88,,,,
2467.5,1387.56,385.83,,,,
2468.5,1387.05,385.78,,,,
2469.5,1386.53,385.73,,,,
2470.5,1386.02,385.68,,,,
2471.5,1385.50,385.63,,,,
2472.5,1384.99,385.58,,,,
2473.5,1384.48,385.53,,,,
2474.5,1383.97,385.48,,,,
2475.5,1383.45,385.43,,,,
2476.5,1382.94,385.39,,,,
2477.5,1382.43,385.34,,,,
2478.5,1381.93,385.29,,,,
2479.5,1381.42,385.24,,,,
2480.5,1380.91,385.19,,,,
2481.5,1380.40,385.14,,,,
2482.5,1379.89,385.09,,,,
